ticker_A,ticker_B,entry_date,exit_date,direction,return_before_cost,return_after_cost,transaction_cost,converged,days_open,window_id,formation_start,trading_start,beta
CL,XOM,2018-04-23,2018-08-31,short_B_long_A,-0.02653224617095281,-0.03653224617095281,0.01,False,130,26,2017-03-01,2018-03-01,0.8412845879359614
ED,DTE,2018-04-03,2018-05-10,short_B_long_A,0.018243568442237693,0.008243568442237692,0.01,True,37,27,2017-04-03,2018-04-02,0.9167484649060178
ED,DTE,2018-06-11,2018-06-22,long_B_short_A,0.01434067739307212,0.004340677393072119,0.01,True,11,27,2017-04-03,2018-04-02,0.9167484649060178
ED,DTE,2018-07-03,2018-09-28,short_B_long_A,-0.07162435646095901,-0.081624356460959,0.01,False,87,27,2017-04-03,2018-04-02,0.9167484649060178
LNT,AEP,2018-04-02,2018-09-28,long_B_short_A,-0.045928068823272175,-0.05592806882327218,0.01,False,179,27,2017-04-03,2018-04-02,1.711383929312229
AEP,DTE,2018-05-08,2018-07-17,long_B_short_A,0.0055050675078610264,-0.004494932492138974,0.01,True,70,27,2017-04-03,2018-04-02,0.9860246953582359
AEP,DTE,2018-07-24,2018-09-28,short_B_long_A,0.004389062142631985,-0.005610937857368015,0.01,False,66,27,2017-04-03,2018-04-02,0.9860246953582359
DTE,XEL,2018-05-08,2018-07-05,short_B_long_A,-0.004039556048210782,-0.014039556048210782,0.01,True,58,27,2017-04-03,2018-04-02,0.6828106328579696
DTE,XEL,2018-07-17,2018-09-28,long_B_short_A,0.014421271704745012,0.0044212717047450115,0.01,False,73,27,2017-04-03,2018-04-02,0.6828106328579696
NWSA,NWS,2018-04-17,2018-05-03,long_B_short_A,0.01034927862591878,0.0003492786259187801,0.01,True,16,27,2017-04-03,2018-04-02,0.9825766644378238
NWSA,NWS,2018-05-09,2018-05-14,long_B_short_A,0.01704096487241668,0.007040964872416679,0.01,True,5,27,2017-04-03,2018-04-02,0.9825766644378238
NWSA,NWS,2018-05-18,2018-06-13,short_B_long_A,0.014075498782793572,0.004075498782793572,0.01,True,26,27,2017-04-03,2018-04-02,0.9825766644378238
NWSA,NWS,2018-06-14,2018-06-29,long_B_short_A,0.013318034835981783,0.003318034835981783,0.01,True,15,27,2017-04-03,2018-04-02,0.9825766644378238
NWSA,NWS,2018-07-17,2018-08-13,long_B_short_A,0.012101880705526674,0.002101880705526674,0.01,True,27,27,2017-04-03,2018-04-02,0.9825766644378238
NWSA,NWS,2018-08-17,2018-09-28,short_B_long_A,0.00896998002811819,-0.0010300199718818095,0.01,False,42,27,2017-04-03,2018-04-02,0.9825766644378238
FITB,JPM,2018-04-10,2018-04-24,short_B_long_A,0.05132223472546016,0.04132223472546016,0.01,True,14,27,2017-04-03,2018-04-02,3.6838776248514193
FITB,JPM,2018-04-25,2018-05-21,long_B_short_A,0.30960326226983564,0.29960326226983564,0.01,True,26,27,2017-04-03,2018-04-02,3.6838776248514193
FITB,JPM,2018-05-22,2018-09-28,short_B_long_A,-0.1144641555755989,-0.1244641555755989,0.01,False,129,27,2017-04-03,2018-04-02,3.6838776248514193
LNT,DTE,2018-04-02,2018-07-25,long_B_short_A,-0.015361106564951793,-0.025361106564951795,0.01,True,114,27,2017-04-03,2018-04-02,1.7087292401860905
LNT,DTE,2018-07-31,2018-08-03,long_B_short_A,0.02272357378874755,0.01272357378874755,0.01,True,3,27,2017-04-03,2018-04-02,1.7087292401860905
ATO,XEL,2018-04-10,2018-09-28,long_B_short_A,-0.011185679759454822,-0.021185679759454824,0.01,False,171,27,2017-04-03,2018-04-02,0.5976137065475586
DTE,ES,2018-05-25,2018-09-21,long_B_short_A,0.06406974219448594,0.05406974219448594,0.01,True,119,27,2017-04-03,2018-04-02,0.5821864242252472
ROK,SWK,2018-05-02,2018-09-28,long_B_short_A,-0.03774420607609465,-0.04774420607609465,0.01,False,149,27,2017-04-03,2018-04-02,0.7239785005320927
CB,KO,2018-04-05,2018-04-25,short_B_long_A,0.23705889538667813,0.22705889538667812,0.01,True,20,27,2017-04-03,2018-04-02,0.196251696401673
CB,KO,2018-06-04,2018-09-28,short_B_long_A,-0.3856532953612165,-0.3956532953612165,0.01,False,116,27,2017-04-03,2018-04-02,0.196251696401673
APD,HON,2018-04-04,2018-07-13,long_B_short_A,0.0432758438146962,0.0332758438146962,0.01,True,100,27,2017-04-03,2018-04-02,0.8691178536084673
APD,HON,2018-07-20,2018-08-15,short_B_long_A,0.06350488468428393,0.05350488468428393,0.01,True,26,27,2017-04-03,2018-04-02,0.8691178536084673
APD,HON,2018-09-04,2018-09-28,short_B_long_A,-0.025553463009504306,-0.03555346300950431,0.01,False,24,27,2017-04-03,2018-04-02,0.8691178536084673
BXP,SPG,2018-04-20,2018-05-01,long_B_short_A,0.05791627742667553,0.04791627742667553,0.01,True,11,27,2017-04-03,2018-04-02,0.8150580093492451
BXP,SPG,2018-06-05,2018-09-28,short_B_long_A,-0.0967892252658983,-0.10678922526589829,0.01,False,115,27,2017-04-03,2018-04-02,0.8150580093492451
ED,ES,2018-06-01,2018-07-02,long_B_short_A,0.036968888111063386,0.026968888111063384,0.01,True,31,27,2017-04-03,2018-04-02,0.5594606023518558
ED,ES,2018-07-26,2018-09-28,short_B_long_A,-0.06498182076163056,-0.07498182076163055,0.01,False,64,27,2017-04-03,2018-04-02,0.5594606023518558
LIN,SHW,2018-04-24,2018-07-26,long_B_short_A,0.09014568086575275,0.08014568086575276,0.01,True,93,27,2017-04-03,2018-04-02,0.9236612548721523
LIN,SHW,2018-08-06,2018-09-28,short_B_long_A,-0.010903002525577295,-0.020903002525577294,0.01,False,53,27,2017-04-03,2018-04-02,0.9236612548721523
MMM,HON,2018-04-12,2018-09-28,short_B_long_A,-0.23291059285297286,-0.24291059285297287,0.01,False,169,27,2017-04-03,2018-04-02,0.6708099770657073
FITB,PNC,2018-04-13,2018-05-21,long_B_short_A,0.09939076678042368,0.08939076678042368,0.01,True,38,27,2017-04-03,2018-04-02,4.440408352874312
FITB,PNC,2018-06-14,2018-07-16,long_B_short_A,0.17231052268488004,0.16231052268488003,0.01,True,32,27,2017-04-03,2018-04-02,4.440408352874312
FITB,PNC,2018-07-19,2018-09-28,short_B_long_A,-0.0002623791118910434,-0.010262379111891044,0.01,False,71,27,2017-04-03,2018-04-02,4.440408352874312
SATS,MDT,2018-04-26,2018-09-28,short_B_long_A,-0.3538553567146322,-0.3638553567146322,0.01,False,155,27,2017-04-03,2018-04-02,1.0378706103852644
CL,HSY,2018-04-02,2018-05-04,long_B_short_A,0.10206394686439604,0.09206394686439605,0.01,True,32,27,2017-04-03,2018-04-02,1.8069840295337958
CL,HSY,2018-09-04,2018-09-28,short_B_long_A,0.023641985324036507,0.013641985324036507,0.01,False,24,27,2017-04-03,2018-04-02,1.8069840295337958
EQR,PNW,2018-04-04,2018-09-28,long_B_short_A,-0.0683947822135585,-0.0783947822135585,0.01,False,177,27,2017-04-03,2018-04-02,1.1165932793974018
NWSA,NWS,2018-05-02,2018-05-03,long_B_short_A,0.011497845809285935,0.0014978458092859345,0.01,True,1,28,2017-05-01,2018-05-01,0.9780964188063943
NWSA,NWS,2018-05-10,2018-05-11,long_B_short_A,0.012385679367153096,0.002385679367153096,0.01,True,1,28,2017-05-01,2018-05-01,0.9780964188063943
NWSA,NWS,2018-05-15,2018-06-13,short_B_long_A,0.0132376259787136,0.003237625978713599,0.01,True,29,28,2017-05-01,2018-05-01,0.9780964188063943
NWSA,NWS,2018-06-14,2018-06-29,long_B_short_A,0.013172608347729438,0.0031726083477294376,0.01,True,15,28,2017-05-01,2018-05-01,0.9780964188063943
NWSA,NWS,2018-07-18,2018-08-13,long_B_short_A,0.015287008919575865,0.005287008919575864,0.01,True,26,28,2017-05-01,2018-05-01,0.9780964188063943
NWSA,NWS,2018-08-17,2018-10-02,short_B_long_A,0.015481157574575771,0.005481157574575771,0.01,True,46,28,2017-05-01,2018-05-01,0.9780964188063943
NWSA,NWS,2018-10-22,2018-10-31,long_B_short_A,-0.004477363580616789,-0.014477363580616789,0.01,False,9,28,2017-05-01,2018-05-01,0.9780964188063943
ED,DTE,2018-06-11,2018-06-25,long_B_short_A,0.019991382153668566,0.009991382153668566,0.01,True,14,28,2017-05-01,2018-05-01,0.8927006212009397
ED,DTE,2018-07-05,2018-10-31,short_B_long_A,-0.1022823788283447,-0.1122823788283447,0.01,False,118,28,2017-05-01,2018-05-01,0.8927006212009397
ED,ES,2018-06-01,2018-07-02,long_B_short_A,0.037355660547105166,0.027355660547105164,0.01,True,31,28,2017-05-01,2018-05-01,0.549026040562353
ED,ES,2018-07-26,2018-10-31,short_B_long_A,-0.12369286248058767,-0.13369286248058768,0.01,False,97,28,2017-05-01,2018-05-01,0.549026040562353
PNW,UDR,2018-05-09,2018-05-18,short_B_long_A,0.12054773526148571,0.11054773526148572,0.01,True,9,28,2017-05-01,2018-05-01,0.36064234684212504
PNW,UDR,2018-06-01,2018-10-31,short_B_long_A,-0.15319184353215504,-0.16319184353215505,0.01,False,152,28,2017-05-01,2018-05-01,0.36064234684212504
MS,PNC,2018-06-25,2018-10-16,short_B_long_A,-0.004174428610471535,-0.014174428610471536,0.01,True,113,28,2017-05-01,2018-05-01,2.6813691778042443
FITB,JPM,2018-05-01,2018-05-21,long_B_short_A,0.29974274406123597,0.28974274406123596,0.01,True,20,28,2017-05-01,2018-05-01,3.6446880756930122
FITB,JPM,2018-05-23,2018-10-31,short_B_long_A,-0.11883102184025834,-0.12883102184025835,0.01,False,161,28,2017-05-01,2018-05-01,3.6446880756930122
DUK,PNW,2018-07-12,2018-10-16,long_B_short_A,0.031083874665863792,0.02108387466586379,0.01,True,96,28,2017-05-01,2018-05-01,1.0415112135308273
DUK,PNW,2018-10-29,2018-10-31,long_B_short_A,0.005105000738571194,-0.004894999261428806,0.01,False,2,28,2017-05-01,2018-05-01,1.0415112135308273
BXP,SPG,2018-05-29,2018-10-31,short_B_long_A,-0.14596642771851004,-0.15596642771851005,0.01,False,155,28,2017-05-01,2018-05-01,0.9416804448434976
DTE,XEL,2018-05-08,2018-07-05,short_B_long_A,-0.0036775984794040484,-0.013677598479404049,0.01,True,58,28,2017-05-01,2018-05-01,0.6866091040615055
DTE,XEL,2018-07-17,2018-10-31,long_B_short_A,0.032581482297642725,0.022581482297642723,0.01,False,106,28,2017-05-01,2018-05-01,0.6866091040615055
ECL,WRB,2018-05-31,2018-07-06,short_B_long_A,0.3471894642951693,0.33718946429516927,0.01,True,36,28,2017-05-01,2018-05-01,0.12729960967923074
ECL,WRB,2018-07-26,2018-08-07,short_B_long_A,0.11199871950376875,0.10199871950376875,0.01,True,12,28,2017-05-01,2018-05-01,0.12729960967923074
ROK,SWK,2018-05-02,2018-10-31,long_B_short_A,-0.15432970441752772,-0.16432970441752773,0.01,False,182,28,2017-05-01,2018-05-01,0.7135549171024456
AEP,DTE,2018-05-08,2018-07-16,long_B_short_A,0.0053531134722887355,-0.004646886527711265,0.01,True,69,28,2017-05-01,2018-05-01,0.9798635630063658
AEP,DTE,2018-07-24,2018-10-31,short_B_long_A,0.008906386575782965,-0.001093613424217035,0.01,False,99,28,2017-05-01,2018-05-01,0.9798635630063658
HON,SNPS,2018-05-03,2018-07-27,short_B_long_A,0.029778300064246324,0.019778300064246322,0.01,True,85,28,2017-05-01,2018-05-01,0.8062862935007862
HON,SNPS,2018-07-31,2018-08-03,long_B_short_A,0.042403111954348524,0.03240311195434852,0.01,True,3,28,2017-05-01,2018-05-01,0.8062862935007862
HON,SNPS,2018-08-09,2018-10-01,short_B_long_A,0.039214030884043585,0.029214030884043583,0.01,True,53,28,2017-05-01,2018-05-01,0.8062862935007862
HON,SNPS,2018-10-05,2018-10-23,long_B_short_A,0.05750450150719763,0.04750450150719763,0.01,True,18,28,2017-05-01,2018-05-01,0.8062862935007862
ITW,SHW,2018-05-01,2018-10-31,short_B_long_A,-0.16241486947934936,-0.17241486947934936,0.01,False,183,28,2017-05-01,2018-05-01,0.9579316799674423
A,APH,2018-05-15,2018-10-08,short_B_long_A,0.052985369201938984,0.04298536920193898,0.01,True,146,28,2017-05-01,2018-05-01,0.3337737460914721
A,APH,2018-10-24,2018-10-31,short_B_long_A,-0.15272121876176808,-0.1627212187617681,0.01,False,7,28,2017-05-01,2018-05-01,0.3337737460914721
CL,PEP,2018-06-21,2018-10-31,short_B_long_A,-0.09661060908915486,-0.10661060908915486,0.01,False,132,28,2017-05-01,2018-05-01,1.2074054588841139
DLR,EQR,2018-07-27,2018-09-24,long_B_short_A,0.05691458770160519,0.04691458770160519,0.01,True,59,28,2017-05-01,2018-05-01,0.467098680729771
DLR,EQR,2018-10-26,2018-10-31,short_B_long_A,-0.029902991162546196,-0.0399029911625462,0.01,False,5,28,2017-05-01,2018-05-01,0.467098680729771
CDW,RJF,2018-05-02,2018-05-22,long_B_short_A,0.11827554530499929,0.10827554530499929,0.01,True,20,28,2017-05-01,2018-05-01,0.8035973529029453
CDW,RJF,2018-05-29,2018-10-31,long_B_short_A,-0.28641349894200197,-0.296413498942002,0.01,False,155,28,2017-05-01,2018-05-01,0.8035973529029453
ES,XEL,2018-05-25,2018-07-31,short_B_long_A,0.032636395134708104,0.022636395134708102,0.01,True,67,28,2017-05-01,2018-05-01,0.9929590612629329
EQR,MAA,2018-05-31,2018-06-18,long_B_short_A,0.07131444841801923,0.06131444841801923,0.01,True,18,28,2017-05-01,2018-05-01,1.8349541332734667
ED,DTE,2018-06-11,2018-06-25,long_B_short_A,0.02109498616363531,0.01109498616363531,0.01,True,14,29,2017-06-01,2018-06-01,0.8796349143120823
ED,DTE,2018-07-05,2018-11-30,short_B_long_A,-0.11755627719640777,-0.12755627719640777,0.01,False,148,29,2017-06-01,2018-06-01,0.8796349143120823
NWSA,NWS,2018-06-14,2018-06-29,long_B_short_A,0.013059341051936998,0.0030593410519369982,0.01,True,15,29,2017-06-01,2018-06-01,0.9746069217191968
NWSA,NWS,2018-07-18,2018-08-14,long_B_short_A,0.02073037677244742,0.01073037677244742,0.01,True,27,29,2017-06-01,2018-06-01,0.9746069217191968
NWSA,NWS,2018-08-17,2018-10-02,short_B_long_A,0.01572349152512245,0.005723491525122451,0.01,True,46,29,2017-06-01,2018-06-01,0.9746069217191968
NWSA,NWS,2018-10-22,2018-11-21,long_B_short_A,0.013736609569029827,0.003736609569029827,0.01,True,30,29,2017-06-01,2018-06-01,0.9746069217191968
AEP,DTE,2018-06-04,2018-07-13,long_B_short_A,0.005652870194760254,-0.004347129805239746,0.01,True,39,29,2017-06-01,2018-06-01,1.0071724189634663
AEP,DTE,2018-07-24,2018-11-30,short_B_long_A,0.015985455134219978,0.005985455134219978,0.01,False,129,29,2017-06-01,2018-06-01,1.0071724189634663
DTE,ES,2018-06-07,2018-09-21,long_B_short_A,0.08458893172794416,0.07458893172794416,0.01,True,106,29,2017-06-01,2018-06-01,0.591153809020613
DTE,XEL,2018-06-07,2018-07-05,short_B_long_A,-0.04687062772914638,-0.05687062772914638,0.01,True,28,29,2017-06-01,2018-06-01,0.6578410227279133
DTE,XEL,2018-07-17,2018-11-30,long_B_short_A,0.06430456335461389,0.05430456335461389,0.01,False,136,29,2017-06-01,2018-06-01,0.6578410227279133
ED,ES,2018-06-01,2018-07-02,long_B_short_A,0.037423460037415146,0.027423460037415144,0.01,True,31,29,2017-06-01,2018-06-01,0.5471969082224781
ED,ES,2018-07-26,2018-11-30,short_B_long_A,-0.2136293585028639,-0.22362935850286392,0.01,False,127,29,2017-06-01,2018-06-01,0.5471969082224781
DUK,PNW,2018-07-12,2018-10-16,long_B_short_A,0.030978677528906873,0.02097867752890687,0.01,True,96,29,2017-06-01,2018-06-01,1.0477011042768252
DUK,PNW,2018-10-29,2018-11-08,long_B_short_A,0.048045894158966915,0.03804589415896691,0.01,True,10,29,2017-06-01,2018-06-01,1.0477011042768252
DUK,PNW,2018-11-20,2018-11-30,long_B_short_A,0.011412889337983083,0.001412889337983083,0.01,False,10,29,2017-06-01,2018-06-01,1.0477011042768252
MRSH,WTW,2018-07-17,2018-07-26,long_B_short_A,0.061258199384306655,0.05125819938430665,0.01,True,9,29,2017-06-01,2018-06-01,1.810525116325513
MRSH,WTW,2018-08-02,2018-11-30,long_B_short_A,-0.039429868950210084,-0.049429868950210086,0.01,False,120,29,2017-06-01,2018-06-01,1.810525116325513
FITB,JPM,2018-06-28,2018-11-30,short_B_long_A,-0.04241983804552693,-0.05241983804552693,0.01,False,155,29,2017-06-01,2018-06-01,3.568302014195326
VTR,WELL,2018-07-26,2018-11-30,short_B_long_A,-0.012227989932704214,-0.022227989932704216,0.01,False,127,29,2017-06-01,2018-06-01,1.1345423474311345
NI,UDR,2018-06-06,2018-06-19,short_B_long_A,0.0673818448568354,0.0573818448568354,0.01,True,13,29,2017-06-01,2018-06-01,1.1371677411354026
NI,UDR,2018-07-02,2018-07-31,long_B_short_A,0.04864658092863751,0.03864658092863751,0.01,True,29,29,2017-06-01,2018-06-01,1.1371677411354026
NI,UDR,2018-09-14,2018-11-30,short_B_long_A,0.01336884212229477,0.00336884212229477,0.01,False,77,29,2017-06-01,2018-06-01,1.1371677411354026
DTE,DUK,2018-06-11,2018-06-26,short_B_long_A,0.019168074926844955,0.009168074926844955,0.01,True,15,29,2017-06-01,2018-06-01,1.1475228029483853
DTE,DUK,2018-07-25,2018-11-30,long_B_short_A,-0.0017068057164829342,-0.011706805716482934,0.01,False,128,29,2017-06-01,2018-06-01,1.1475228029483853
DLR,DUK,2018-06-04,2018-10-05,long_B_short_A,0.07696918063032393,0.06696918063032394,0.01,True,123,29,2017-06-01,2018-06-01,0.5775106690757628
DLR,DUK,2018-10-29,2018-11-30,short_B_long_A,-0.04252259648621526,-0.05252259648621526,0.01,False,32,29,2017-06-01,2018-06-01,0.5775106690757628
ECL,WRB,2018-06-08,2018-06-18,short_B_long_A,0.3512988305469308,0.3412988305469308,0.01,True,10,29,2017-06-01,2018-06-01,0.1388815742310032
ECL,WRB,2018-07-31,2018-08-06,short_B_long_A,0.041695930807284454,0.03169593080728445,0.01,True,6,29,2017-06-01,2018-06-01,0.1388815742310032
ECL,WRB,2018-10-23,2018-11-30,long_B_short_A,0.08853161144035242,0.07853161144035242,0.01,False,38,29,2017-06-01,2018-06-01,0.1388815742310032
BAC,JPM,2018-07-16,2018-11-30,short_B_long_A,-0.045813314147713814,-0.055813314147713816,0.01,False,137,29,2017-06-01,2018-06-01,3.0755015743739014
BX,ETN,2018-07-02,2018-11-30,long_B_short_A,-0.11855717460901849,-0.1285571746090185,0.01,False,151,29,2017-06-01,2018-06-01,2.6696043885493563
MA,MSCI,2018-06-13,2018-07-05,short_B_long_A,0.05045859670795978,0.04045859670795978,0.01,True,22,29,2017-06-01,2018-06-01,0.7962647406312953
MA,MSCI,2018-08-15,2018-08-24,short_B_long_A,0.03856009934283291,0.028560099342832906,0.01,True,9,29,2017-06-01,2018-06-01,0.7962647406312953
MA,MSCI,2018-09-19,2018-11-30,long_B_short_A,-0.03476065694222967,-0.04476065694222967,0.01,False,72,29,2017-06-01,2018-06-01,0.7962647406312953
AJG,ROP,2018-06-05,2018-07-18,short_B_long_A,0.05985312916383064,0.04985312916383064,0.01,True,43,29,2017-06-01,2018-06-01,3.9769884156937123
AJG,ROP,2018-07-26,2018-09-21,short_B_long_A,0.07008427380259186,0.060084273802591855,0.01,True,57,29,2017-06-01,2018-06-01,3.9769884156937123
AJG,ROP,2018-10-09,2018-11-30,long_B_short_A,-0.05889009740348278,-0.06889009740348277,0.01,False,52,29,2017-06-01,2018-06-01,3.9769884156937123
BAX,FIS,2018-07-27,2018-07-31,short_B_long_A,0.042266921884830375,0.03226692188483037,0.01,True,4,29,2017-06-01,2018-06-01,1.2556422233823215
BAX,FIS,2018-08-10,2018-09-14,short_B_long_A,0.06282459323361858,0.05282459323361858,0.01,True,35,29,2017-06-01,2018-06-01,1.2556422233823215
BAX,FIS,2018-10-22,2018-11-30,short_B_long_A,-0.03475285290152347,-0.04475285290152347,0.01,False,39,29,2017-06-01,2018-06-01,1.2556422233823215
ALL,GL,2018-07-30,2018-08-09,short_B_long_A,0.05867569342693599,0.048675693426935986,0.01,True,10,29,2017-06-01,2018-06-01,1.0401306714365368
ALL,GL,2018-11-01,2018-11-30,short_B_long_A,-0.015582685264279033,-0.025582685264279034,0.01,False,29,29,2017-06-01,2018-06-01,1.0401306714365368
VTR,WELL,2018-07-26,2018-12-31,short_B_long_A,-0.04478183498791388,-0.054781834987913884,0.01,False,158,30,2017-07-03,2018-07-02,1.1235535395776053
DUK,PNW,2018-07-12,2018-10-16,long_B_short_A,0.03103506011731129,0.021035060117311287,0.01,True,96,30,2017-07-03,2018-07-02,1.0443835038905824
DUK,PNW,2018-10-29,2018-11-08,long_B_short_A,0.048080478687258815,0.03808047868725881,0.01,True,10,30,2017-07-03,2018-07-02,1.0443835038905824
DUK,PNW,2018-11-20,2018-12-31,long_B_short_A,-0.008915466047667159,-0.01891546604766716,0.01,False,41,30,2017-07-03,2018-07-02,1.0443835038905824
NWSA,NWS,2018-07-18,2018-08-13,long_B_short_A,0.015308104557528249,0.0053081045575282485,0.01,True,26,30,2017-07-03,2018-07-02,0.9782629352665142
NWSA,NWS,2018-08-17,2018-10-02,short_B_long_A,0.015469636778636373,0.005469636778636372,0.01,True,46,30,2017-07-03,2018-07-02,0.9782629352665142
NWSA,NWS,2018-10-23,2018-11-21,long_B_short_A,0.01922586572827472,0.00922586572827472,0.01,True,29,30,2017-07-03,2018-07-02,0.9782629352665142
NWSA,NWS,2018-12-11,2018-12-31,long_B_short_A,-0.0005291051158672067,-0.010529105115867207,0.01,False,20,30,2017-07-03,2018-07-02,0.9782629352665142
ED,DTE,2018-07-05,2018-12-31,short_B_long_A,-0.07365416855656212,-0.08365416855656212,0.01,False,179,30,2017-07-03,2018-07-02,0.9060154991630163
AEP,DTE,2018-07-24,2018-12-17,short_B_long_A,0.058040536082767324,0.04804053608276732,0.01,True,146,30,2017-07-03,2018-07-02,1.0576643458110562
MRSH,WTW,2018-08-02,2018-12-24,long_B_short_A,0.15659890367792983,0.14659890367792983,0.01,True,144,30,2017-07-03,2018-07-02,1.750014446677077
FRT,UDR,2018-08-06,2018-12-31,short_B_long_A,-0.12757965853856446,-0.13757965853856446,0.01,False,147,30,2017-07-03,2018-07-02,0.2384720586108455
AME,IEX,2018-07-25,2018-11-01,short_B_long_A,0.013294313978520857,0.0032943139785208565,0.01,True,99,30,2017-07-03,2018-07-02,1.8445414410217496
MS,PNC,2018-07-05,2018-10-16,short_B_long_A,0.013364518134662266,0.003364518134662266,0.01,True,103,30,2017-07-03,2018-07-02,2.7580542398207757
MS,PNC,2018-11-06,2018-12-31,short_B_long_A,-0.09190066773649772,-0.10190066773649771,0.01,False,55,30,2017-07-03,2018-07-02,2.7580542398207757
