pair,entry_date,exit_date,return_before_cost,direction,converged,days_open,window_id,transaction_cost,return_after_cost
"('ES', 'WEC')",2019-10-30,2019-10-31,-0.0004970687435061905,long_A_short_B,False,1,40,0.01,-0.01049706874350619
"('DTE', 'WEC')",2019-05-28,2019-10-31,-0.1414961458627706,long_A_short_B,False,156,40,0.01,-0.1514961458627706
"('AVB', 'EQR')",2019-08-01,2019-10-31,-0.04235474087958635,long_A_short_B,False,91,40,0.01,-0.05235474087958635
"('EXC', 'FE')",2019-05-17,2019-10-31,-0.2115727227035329,long_A_short_B,False,167,40,0.01,-0.2215727227035329
"('CMS', 'ETR')",2019-07-18,2019-10-31,-0.05306092391272377,long_A_short_B,False,105,40,0.01,-0.06306092391272376
"('AEE', 'EXC')",2019-05-15,2019-10-31,-0.12712402144560486,short_A_long_B,False,169,40,0.01,-0.13712402144560487
"('CMS', 'DUK')",2019-05-10,2019-10-31,-0.06912089477477434,short_A_long_B,False,174,40,0.01,-0.07912089477477434
"('CMS', 'WEC')",2019-07-10,2019-10-31,-0.00462076570719816,long_A_short_B,False,113,40,0.01,-0.01462076570719816
"('AEE', 'FE')",2019-08-26,2019-10-31,-0.03364825776793334,long_A_short_B,False,66,40,0.01,-0.043648257767933345
"('CB', 'TRV')",2019-08-08,2019-10-31,-0.08159735224889775,short_A_long_B,False,84,40,0.01,-0.09159735224889774
"('AWK', 'ETR')",2019-05-28,2019-07-15,0.05831234352132153,short_A_long_B,True,48,40,0.01,0.04831234352132153
"('AWK', 'ETR')",2019-09-09,2019-10-31,-0.07152232193198804,long_A_short_B,False,52,40,0.01,-0.08152232193198804
"('AEP', 'DTE')",2019-09-09,2019-10-31,-0.030689891144337844,short_A_long_B,False,52,40,0.01,-0.040689891144337846
"('AVB', 'UDR')",2019-08-12,2019-10-11,0.05013300774715934,long_A_short_B,True,60,40,0.01,0.04013300774715934
"('AVB', 'UDR')",2019-10-30,2019-10-31,-0.003843765112311548,long_A_short_B,False,1,40,0.01,-0.013843765112311548
"('GOOGL', 'GOOG')",2019-07-26,2019-08-27,0.006285882330722248,long_A_short_B,True,32,41,0.01,-0.0037141176692777524
"('AEP', 'WEC')",2019-07-18,2019-11-29,-0.011974805485267304,long_A_short_B,False,134,41,0.01,-0.021974805485267306
"('LNT', 'ATO')",2019-08-26,2019-11-29,-0.03678425338932856,short_A_long_B,False,95,41,0.01,-0.04678425338932856
"('CMS', 'FE')",2019-07-25,2019-08-14,0.03705083063856662,long_A_short_B,True,20,41,0.01,0.02705083063856662
"('CMS', 'FE')",2019-09-09,2019-11-29,-0.02106502726748971,long_A_short_B,False,81,41,0.01,-0.031065027267489713
"('AEE', 'DTE')",2019-10-30,2019-11-29,0.025671736788427935,short_A_long_B,False,30,41,0.01,0.015671736788427933
"('ETR', 'NEE')",2019-07-31,2019-11-29,0.020643775347783277,short_A_long_B,False,121,41,0.01,0.010643775347783277
"('LNT', 'NEE')",2019-09-30,2019-11-29,-0.019487972807321174,long_A_short_B,False,60,41,0.01,-0.029487972807321176
"('MSFT', 'V')",2019-06-18,2019-09-06,0.06624047945891731,short_A_long_B,True,80,41,0.01,0.05624047945891731
"('MSFT', 'V')",2019-09-18,2019-11-29,-0.04219585427281669,short_A_long_B,False,72,41,0.01,-0.05219585427281669
"('CMS', 'DTE')",2019-08-08,2019-11-29,-0.05315605638537935,short_A_long_B,False,113,41,0.01,-0.06315605638537934
"('AEE', 'WEC')",2019-07-18,2019-11-29,-0.05323889383990832,long_A_short_B,False,134,41,0.01,-0.06323889383990831
"('DTE', 'WEC')",2019-07-29,2019-11-29,-0.05096521597723824,long_A_short_B,False,123,41,0.01,-0.060965215977238245
"('AEP', 'AWK')",2019-08-14,2019-09-18,0.048670701286610996,long_A_short_B,True,35,41,0.01,0.038670701286610994
"('EQR', 'ESS')",2019-11-27,2019-11-29,0.0036971347276102406,short_A_long_B,False,2,41,0.01,-0.0063028652723897596
"('ETR', 'EQR')",2019-06-28,2019-11-29,-0.021377000233081533,short_A_long_B,False,154,41,0.01,-0.031377000233081535
"('MTB', 'TFC')",2019-06-12,2019-06-26,0.033894533495033796,long_A_short_B,True,14,41,0.01,0.023894533495033794
"('MTB', 'TFC')",2019-07-18,2019-11-29,-0.06579319142034601,long_A_short_B,False,134,41,0.01,-0.075793191420346
"('AEE', 'AEP')",2019-09-10,2019-09-20,0.042141097145912854,long_A_short_B,True,10,41,0.01,0.03214109714591285
"('AEE', 'AEP')",2019-10-17,2019-11-15,0.040421613737277595,long_A_short_B,True,29,41,0.01,0.030421613737277593
"('AEE', 'AEP')",2019-11-22,2019-11-29,-0.006196915239678025,long_A_short_B,False,7,41,0.01,-0.016196915239678027
"('AVB', 'EXC')",2019-07-23,2019-11-29,-0.0705977331101304,short_A_long_B,False,129,41,0.01,-0.0805977331101304
"('AWK', 'WEC')",2019-07-17,2019-11-29,0.01755501199261089,long_A_short_B,False,135,41,0.01,0.007555011992610891
"('AVB', 'UDR')",2019-08-12,2019-10-11,0.05013300774715934,long_A_short_B,True,60,41,0.01,0.04013300774715934
"('AVB', 'UDR')",2019-10-30,2019-11-29,0.02500012576424404,long_A_short_B,False,30,41,0.01,0.015000125764244041
"('WEC', 'XEL')",2019-07-25,2019-12-31,-0.020157006080138817,short_A_long_B,False,159,42,0.01,-0.03015700608013882
"('AEP', 'XEL')",2019-08-22,2019-10-24,0.025730511646042453,long_A_short_B,True,63,42,0.01,0.01573051164604245
"('AEP', 'XEL')",2019-11-05,2019-11-13,0.027479480557990543,short_A_long_B,True,8,42,0.01,0.01747948055799054
"('AEP', 'WEC')",2019-07-26,2019-12-31,0.00011091345967240152,long_A_short_B,False,158,42,0.01,-0.009889086540327599
"('CMS', 'FE')",2019-08-15,2019-09-06,0.03370535883310177,short_A_long_B,True,22,42,0.01,0.02370535883310177
"('CMS', 'FE')",2019-09-09,2019-12-31,-0.015404549507247678,long_A_short_B,False,113,42,0.01,-0.02540454950724768
"('AVB', 'EQR')",2019-08-01,2019-12-31,0.016452413485493977,long_A_short_B,False,152,42,0.01,0.006452413485493977
"('AEE', 'DTE')",2019-09-26,2019-10-16,0.026649687106289455,short_A_long_B,True,20,42,0.01,0.016649687106289453
"('AEE', 'DTE')",2019-10-28,2019-12-17,0.02856427076242052,short_A_long_B,True,50,42,0.01,0.018564270762420516
"('MTB', 'TFC')",2019-07-18,2019-12-31,-0.06651498191669036,long_A_short_B,False,166,42,0.01,-0.07651498191669036
"('LNT', 'ATO')",2019-08-26,2019-12-31,-0.024829647323252546,short_A_long_B,False,127,42,0.01,-0.03482964732325255
"('AEE', 'WEC')",2019-08-05,2019-12-31,-0.03734076374767836,long_A_short_B,False,148,42,0.01,-0.047340763747678365
"('ES', 'XEL')",2019-09-30,2019-12-31,-0.016978025203385094,short_A_long_B,False,92,42,0.01,-0.026978025203385096
"('ATO', 'D')",2019-07-23,2019-10-09,0.051813962048231854,short_A_long_B,True,78,42,0.01,0.04181396204823185
"('ATO', 'D')",2019-11-04,2019-12-31,0.0186254828025032,long_A_short_B,False,57,42,0.01,0.008625482802503201
"('AVB', 'RSG')",2019-09-10,2019-12-17,0.05985111770076357,short_A_long_B,True,98,42,0.01,0.049851117700763566
"('AEP', 'ETR')",2019-07-31,2019-12-31,-0.06051205947594851,long_A_short_B,False,153,42,0.01,-0.0705120594759485
"('CMS', 'NEE')",2019-09-30,2019-12-31,-0.0563500271813927,long_A_short_B,False,92,42,0.01,-0.0663500271813927
"('EXC', 'FE')",2019-07-23,2019-12-31,-0.14149731732204207,long_A_short_B,False,161,42,0.01,-0.15149731732204208
"('ES', 'WEC')",2019-07-29,2019-10-11,0.042053153695649215,long_A_short_B,True,74,42,0.01,0.03205315369564921
"('AVB', 'CMS')",2019-08-14,2019-11-11,0.048681269528332516,long_A_short_B,True,89,42,0.01,0.038681269528332514
"('AVB', 'CMS')",2019-12-16,2019-12-31,-0.0067587663612078686,long_A_short_B,False,15,42,0.01,-0.01675876636120787
"('CMS', 'ETR')",2019-09-10,2019-12-31,-0.03929788978889959,long_A_short_B,False,112,42,0.01,-0.04929788978889959
"('WEC', 'XEL')",2019-08-13,2019-11-13,0.024665631771478846,short_A_long_B,True,92,43,0.01,0.014665631771478846
"('WEC', 'XEL')",2019-11-26,2020-01-31,0.016258527930864464,short_A_long_B,False,66,43,0.01,0.0062585279308644635
"('AEP', 'XEL')",2019-08-27,2019-09-13,0.024855629669486512,long_A_short_B,True,17,43,0.01,0.014855629669486512
"('AEP', 'XEL')",2019-10-28,2020-01-31,-0.009492996732248349,short_A_long_B,False,95,43,0.01,-0.01949299673224835
"('CMS', 'DTE')",2019-08-14,2020-01-31,-0.08561471545016497,short_A_long_B,False,170,43,0.01,-0.09561471545016496
"('AEP', 'WEC')",2019-08-20,2019-10-24,0.030570831879072724,long_A_short_B,True,65,43,0.01,0.020570831879072722
"('LNT', 'ATO')",2019-08-07,2020-01-31,-0.09135512018136827,short_A_long_B,False,177,43,0.01,-0.10135512018136826
"('CMS', 'FE')",2019-08-15,2019-09-09,0.06052573534704386,short_A_long_B,True,25,43,0.01,0.05052573534704386
"('CMS', 'FE')",2019-09-10,2019-10-02,0.03027103376634921,long_A_short_B,True,22,43,0.01,0.020271033766349207
"('CMS', 'FE')",2019-10-23,2020-01-31,0.03134800653656944,long_A_short_B,True,100,43,0.01,0.021348006536569437
"('CMS', 'NEE')",2019-09-30,2020-01-31,-0.07951498666065082,long_A_short_B,False,123,43,0.01,-0.08951498666065082
"('DTE', 'FE')",2019-08-29,2020-01-31,-0.07837180944287869,long_A_short_B,False,155,43,0.01,-0.08837180944287869
"('AVB', 'EQR')",2019-08-27,2019-12-04,0.02990466020955118,long_A_short_B,True,99,43,0.01,0.01990466020955118
"('AVB', 'EQR')",2020-01-17,2020-01-31,0.004160928408638798,short_A_long_B,False,14,43,0.01,-0.0058390715913612026
"('AEP', 'ES')",2019-08-28,2020-01-31,0.005470832776657053,long_A_short_B,False,156,43,0.01,-0.004529167223342947
"('FE', 'NEE')",2019-10-24,2019-11-07,0.036191408075070375,long_A_short_B,True,14,43,0.01,0.026191408075070373
"('FE', 'NEE')",2019-11-18,2020-01-31,-0.07546559855834234,long_A_short_B,False,74,43,0.01,-0.08546559855834233
"('CFG', 'HBAN')",2019-08-15,2019-12-19,0.05050848064204616,long_A_short_B,True,126,43,0.01,0.04050848064204616
"('CFG', 'HBAN')",2020-01-07,2020-01-31,-0.013059983251554441,short_A_long_B,False,24,43,0.01,-0.023059983251554443
"('ES', 'XEL')",2019-09-13,2020-01-31,-0.024396139420317375,short_A_long_B,False,140,43,0.01,-0.03439613942031738
"('MSFT', 'V')",2019-09-19,2020-01-31,-0.07814928763367956,short_A_long_B,False,134,43,0.01,-0.08814928763367956
"('DTE', 'PEG')",2019-08-29,2020-01-17,0.04531203962501196,long_A_short_B,True,141,43,0.01,0.035312039625011955
"('DTE', 'PEG')",2020-01-23,2020-01-31,0.03150592715568612,long_A_short_B,False,8,43,0.01,0.021505927155686118
"('BAC', 'FITB')",2019-10-15,2020-01-31,-0.06308714648898439,short_A_long_B,False,108,43,0.01,-0.07308714648898439
"('ES', 'WEC')",2019-08-26,2019-09-06,0.04213571745162259,long_A_short_B,True,11,43,0.01,0.03213571745162259
"('ES', 'WEC')",2019-10-11,2020-01-31,-0.015176335750501257,short_A_long_B,False,112,43,0.01,-0.02517633575050126
"('MDLZ', 'WM')",2019-09-11,2019-10-21,0.05718986648095559,short_A_long_B,True,40,43,0.01,0.047189866480955585
"('MDLZ', 'WM')",2019-12-09,2020-01-14,0.05081273005066267,short_A_long_B,True,36,43,0.01,0.04081273005066267
"('AEP', 'XEL')",2019-10-18,2020-02-28,0.017875901689097362,short_A_long_B,False,133,44,0.01,0.007875901689097362
"('AEP', 'ES')",2019-09-26,2019-12-06,0.03498235827392737,long_A_short_B,True,71,44,0.01,0.02498235827392737
"('AEP', 'ES')",2020-01-14,2020-02-28,-0.06085111816450661,long_A_short_B,False,45,44,0.01,-0.07085111816450661
"('CMS', 'FE')",2019-09-09,2020-02-28,0.03115811616851849,long_A_short_B,False,172,44,0.01,0.02115811616851849
"('LNT', 'ATO')",2019-11-21,2020-02-28,-0.01728275137873958,short_A_long_B,False,99,44,0.01,-0.027282751378739582
"('ETR', 'WEC')",2019-09-06,2020-02-28,-0.040708293201455525,short_A_long_B,False,175,44,0.01,-0.05070829320145553
"('LNT', 'FE')",2019-09-09,2020-01-10,0.05744092079693308,long_A_short_B,True,123,44,0.01,0.04744092079693308
"('LNT', 'FE')",2020-02-26,2020-02-28,0.020683940036175907,short_A_long_B,False,2,44,0.01,0.010683940036175907
"('EQR', 'UDR')",2020-02-19,2020-02-28,-0.01636342462841589,long_A_short_B,False,9,44,0.01,-0.026363424628415892
"('CFG', 'HBAN')",2019-09-11,2019-11-08,0.03862973057523278,long_A_short_B,True,58,44,0.01,0.028629730575232777
"('CFG', 'HBAN')",2019-12-16,2020-02-28,0.013086168992356373,short_A_long_B,False,74,44,0.01,0.0030861689923563727
"('ES', 'XEL')",2019-09-10,2020-02-28,-0.06755181083251505,short_A_long_B,False,171,44,0.01,-0.07755181083251504
"('MAA', 'PSA')",2019-09-10,2020-02-28,-0.17397823381787114,short_A_long_B,False,171,44,0.01,-0.18397823381787115
"('BAC', 'FITB')",2019-10-16,2020-02-28,-0.04472525195740851,short_A_long_B,False,135,44,0.01,-0.05472525195740851
"('ETR', 'NEE')",2020-01-27,2020-02-28,-0.04374679524429004,long_A_short_B,False,32,44,0.01,-0.05374679524429004
"('WEC', 'XEL')",2020-02-04,2020-02-28,0.03321630391979746,long_A_short_B,False,24,44,0.01,0.02321630391979746
"('CMS', 'EQR')",2019-10-15,2019-12-13,0.04519648968306078,long_A_short_B,True,59,44,0.01,0.03519648968306078
"('CMS', 'EQR')",2020-01-16,2020-02-28,-0.0195292248593959,short_A_long_B,False,43,44,0.01,-0.0295292248593959
"('LNT', 'CMS')",2019-11-07,2020-02-28,-0.005672537160351654,short_A_long_B,False,113,44,0.01,-0.015672537160351656
"('CMS', 'NEE')",2019-09-30,2020-02-28,-0.14010998779061734,long_A_short_B,False,151,44,0.01,-0.15010998779061735
"('ESS', 'XEL')",2019-10-03,2019-12-11,0.05061066030681227,short_A_long_B,True,69,44,0.01,0.04061066030681227
"('ESS', 'XEL')",2019-12-17,2020-02-28,-0.025439406549783494,long_A_short_B,False,73,44,0.01,-0.035439406549783496
"('DTE', 'FE')",2019-10-18,2020-02-28,-0.05078420341682488,long_A_short_B,False,133,44,0.01,-0.06078420341682488
"('GOOGL', 'GOOG')",2020-03-16,2020-03-26,0.01240349297084209,long_A_short_B,True,10,45,0.01,0.002403492970842089
"('NWSA', 'NWS')",2020-03-17,2020-03-31,0.013251823708260058,short_A_long_B,False,14,45,0.01,0.0032518237082600574
"('AEE', 'DTE')",2019-11-13,2019-11-25,0.030562385703999495,short_A_long_B,True,12,45,0.01,0.020562385703999493
"('AEE', 'DTE')",2019-12-19,2020-01-13,0.029433135510289476,long_A_short_B,True,25,45,0.01,0.019433135510289475
"('AEE', 'DTE')",2020-01-30,2020-03-31,-0.17341348417093705,short_A_long_B,False,61,45,0.01,-0.18341348417093706
"('JPM', 'PNC')",2019-12-04,2020-03-31,-0.04746358646919424,short_A_long_B,False,118,45,0.01,-0.05746358646919424
"('CMS', 'FE')",2019-11-04,2020-01-21,0.038219751770575794,long_A_short_B,True,78,45,0.01,0.028219751770575792
"('CMS', 'FE')",2020-03-03,2020-03-31,-0.04079745931462875,short_A_long_B,False,28,45,0.01,-0.05079745931462875
"('CFG', 'HBAN')",2019-11-04,2020-03-09,0.03021808333495979,short_A_long_B,True,126,45,0.01,0.020218083334959787
"('CFG', 'HBAN')",2020-03-16,2020-03-31,0.024661472494568182,long_A_short_B,False,15,45,0.01,0.014661472494568182
"('ETR', 'WEC')",2019-10-21,2020-03-05,0.04380049704388167,short_A_long_B,True,136,45,0.01,0.03380049704388167
"('ETR', 'WEC')",2020-03-06,2020-03-31,-0.08546222895661137,long_A_short_B,False,25,45,0.01,-0.09546222895661137
"('AEP', 'XEL')",2019-10-28,2020-02-24,0.047196939101772806,short_A_long_B,True,119,45,0.01,0.037196939101772804
"('AEP', 'XEL')",2020-03-11,2020-03-18,0.05956369277696505,long_A_short_B,True,7,45,0.01,0.04956369277696505
"('AEP', 'XEL')",2020-03-24,2020-03-31,-0.00557092249703528,long_A_short_B,False,7,45,0.01,-0.01557092249703528
"('DTE', 'NI')",2019-11-19,2020-02-10,0.06649896430078628,short_A_long_B,True,83,45,0.01,0.05649896430078628
"('DTE', 'NI')",2020-02-28,2020-03-31,-0.06412323911164552,long_A_short_B,False,32,45,0.01,-0.07412323911164552
"('MSFT', 'V')",2019-11-05,2020-03-31,-0.1820382095839821,short_A_long_B,False,147,45,0.01,-0.1920382095839821
"('ES', 'NEE')",2019-10-30,2020-03-12,0.10848196843628433,long_A_short_B,True,134,45,0.01,0.09848196843628433
"('ES', 'NEE')",2020-03-13,2020-03-20,0.09351245516005258,short_A_long_B,True,7,45,0.01,0.08351245516005258
"('ES', 'NEE')",2020-03-23,2020-03-31,-0.06777305501220976,long_A_short_B,False,8,45,0.01,-0.07777305501220975
"('CMS', 'EQR')",2019-11-15,2019-12-11,0.05275117087690495,long_A_short_B,True,26,45,0.01,0.04275117087690495
"('CMS', 'EQR')",2019-12-18,2020-03-31,-0.16629542419362142,short_A_long_B,False,104,45,0.01,-0.17629542419362143
"('AEP', 'ES')",2019-12-06,2020-02-20,0.06977632289595048,short_A_long_B,True,76,45,0.01,0.05977632289595048
"('AEP', 'ES')",2020-02-27,2020-03-23,0.0626341301412573,long_A_short_B,True,25,45,0.01,0.05263413014125729
"('AEP', 'ES')",2020-03-24,2020-03-31,0.01529748993165625,long_A_short_B,False,7,45,0.01,0.005297489931656249
"('LNT', 'CMS')",2019-11-13,2020-03-09,0.05230513712062801,short_A_long_B,True,117,45,0.01,0.04230513712062801
"('LNT', 'CMS')",2020-03-17,2020-03-24,0.04407446126532122,long_A_short_B,True,7,45,0.01,0.03407446126532122
"('MCO', 'SPGI')",2019-10-21,2020-03-31,0.010387693373891782,short_A_long_B,False,162,45,0.01,0.00038769337389178184
"('AVB', 'UDR')",2019-11-04,2019-11-25,0.031390336956670484,long_A_short_B,True,21,45,0.01,0.021390336956670482
"('AVB', 'UDR')",2020-03-17,2020-03-18,0.06737522711844812,short_A_long_B,True,1,45,0.01,0.05737522711844812
"('AVB', 'UDR')",2020-03-20,2020-03-31,-0.011458236479156891,long_A_short_B,False,11,45,0.01,-0.021458236479156893
"('MDLZ', 'WM')",2019-10-22,2019-11-05,0.05447908668107537,long_A_short_B,True,14,45,0.01,0.04447908668107537
"('MDLZ', 'WM')",2020-01-27,2020-01-30,0.06219605532933792,long_A_short_B,True,3,45,0.01,0.052196055329337916
"('MDLZ', 'WM')",2020-03-17,2020-03-24,0.11053410135987984,long_A_short_B,True,7,45,0.01,0.10053410135987985
"('MDLZ', 'WM')",2020-03-25,2020-03-31,-0.07478695789556178,short_A_long_B,False,6,45,0.01,-0.08478695789556177
"('LNT', 'FE')",2020-01-31,2020-03-31,-0.018603807235149428,short_A_long_B,False,60,45,0.01,-0.02860380723514943
"('EQR', 'FE')",2019-12-11,2020-03-12,0.04452083897246506,long_A_short_B,True,92,45,0.01,0.03452083897246506
"('EQR', 'FE')",2020-03-17,2020-03-31,-0.06114342812296614,long_A_short_B,False,14,45,0.01,-0.07114342812296613
"('L', 'MET')",2019-11-04,2020-03-04,0.047063288129532865,long_A_short_B,True,121,45,0.01,0.03706328812953286
"('L', 'MET')",2020-03-09,2020-03-26,0.09706022358428035,short_A_long_B,True,17,45,0.01,0.08706022358428035
"('NWSA', 'NWS')",2020-03-17,2020-04-30,0.04251284649598086,short_A_long_B,True,44,46,0.01,0.03251284649598086
"('AVB', 'UDR')",2019-12-03,2020-03-06,0.04659454450476741,short_A_long_B,True,94,46,0.01,0.03659454450476741
"('AVB', 'UDR')",2020-03-17,2020-03-18,0.06737522711844812,short_A_long_B,True,1,46,0.01,0.05737522711844812
"('AVB', 'UDR')",2020-03-20,2020-04-16,0.08214508781835916,long_A_short_B,True,27,46,0.01,0.07214508781835917
"('JPM', 'PNC')",2020-01-15,2020-04-30,-0.0020205170121033733,short_A_long_B,False,106,46,0.01,-0.012020517012103374
"('CMS', 'FE')",2019-12-06,2020-01-10,0.04132893779013347,long_A_short_B,True,35,46,0.01,0.03132893779013347
"('CMS', 'FE')",2020-02-25,2020-04-30,-0.00998935615549379,short_A_long_B,False,65,46,0.01,-0.01998935615549379
"('HBAN', 'KEY')",2019-12-12,2020-03-16,0.05016748475753019,long_A_short_B,True,95,46,0.01,0.04016748475753019
"('HBAN', 'KEY')",2020-03-18,2020-03-24,0.23486893182476187,short_A_long_B,True,6,46,0.01,0.22486893182476186
"('HBAN', 'KEY')",2020-03-26,2020-03-31,0.06099592880001714,long_A_short_B,True,5,46,0.01,0.05099592880001714
"('HBAN', 'KEY')",2020-04-16,2020-04-22,0.06946882707597402,long_A_short_B,True,6,46,0.01,0.059468827075974014
"('AEP', 'XEL')",2020-03-06,2020-04-30,-0.0612614493634045,long_A_short_B,False,55,46,0.01,-0.07126144936340449
"('AEE', 'ED')",2020-02-06,2020-03-16,0.06024200109525446,short_A_long_B,True,39,46,0.01,0.05024200109525446
"('AEE', 'ED')",2020-03-19,2020-04-30,-0.028210377171340117,short_A_long_B,False,42,46,0.01,-0.03821037717134012
"('LNT', 'ATO')",2019-12-03,2020-03-18,0.07313341704321019,short_A_long_B,True,106,46,0.01,0.0631334170432102
"('LNT', 'ATO')",2020-04-08,2020-04-28,0.05515964820894004,short_A_long_B,True,20,46,0.01,0.045159648208940036
"('EQR', 'ES')",2019-12-12,2020-04-30,-0.20146861239777758,long_A_short_B,False,140,46,0.01,-0.2114686123977776
"('ESS', 'FE')",2019-12-02,2020-03-12,0.051039008601482805,long_A_short_B,True,101,46,0.01,0.0410390086014828
"('ESS', 'FE')",2020-03-17,2020-04-30,0.01458050371942643,long_A_short_B,False,44,46,0.01,0.0045805037194264295
"('ETR', 'WEC')",2020-03-06,2020-04-30,-0.09617998730351307,long_A_short_B,False,55,46,0.01,-0.10617998730351307
"('CMS', 'ESS')",2019-12-16,2020-04-30,-0.10452888750966904,short_A_long_B,False,136,46,0.01,-0.11452888750966904
"('CFG', 'KEY')",2020-01-17,2020-02-07,0.050734824989534855,short_A_long_B,True,21,46,0.01,0.04073482498953485
"('CFG', 'KEY')",2020-03-05,2020-04-30,0.03637151921459825,long_A_short_B,False,56,46,0.01,0.026371519214598245
"('ES', 'NEE')",2020-02-06,2020-03-05,0.0442914306350044,long_A_short_B,True,28,46,0.01,0.0342914306350044
